LanguageIdk,CodingScheme,FindingCode,Finding group code,Finding group CUI,Finding group preferred label,Finding group SnomedID,Finding code description,Finding code CUI,Finding code preferred label,Finding code snomed ID,Severity code CUI,Severity code preferred label,Severity code snomed ID
1,AgilentB00      ,MV-0030         ,MV,C0026293,Mitral Valve,91134036,Mitral valve straddle,C1269004,Mitral valve,181286006,C1269004,Mitral valve,181286006
1,AgilentB00      ,MV-0031         ,MV,C0026294,Mitral Valve,91134037,Mitral valve attachments to ventricular septum,C0225870,ventricular septum,589001,C0225870,ventricular septum,589001
1,AgilentB00      ,MV-0032         ,MV,C0026295,Mitral Valve,91134038,Mitral valve prosthesis,C0182494,Mitral valve prosthesis,17107009,C0182494,Mitral valve prosthesis,17107009
1,AgilentB00      ,MV-0033         ,MV,C0026296,Mitral Valve,91134039,Normal mitral valve velocity,C0026264,mitral valve,91134007,C0026264,mitral valve,91134007
1,AgilentB00      ,MV-0034         ,MV,C0026297,Mitral Valve,91134040,No mitral valve insufficiency,C0026266,mitral valve insufficiency,194977007,C0026266,mitral valve insufficiency,194977007
1,AgilentB00      ,MV-0035         ,MV,C0026298,Mitral Valve,91134041,Increased mitral valve velocity,C0026264,mitral valve,91134007,C0026264,mitral valve,91134007
1,AgilentB00      ,MV-0036         ,MV,C0026299,Mitral Valve,91134042,Decreased mitral valve velocity,C0026264,mitral valve,91134007,C0026264,mitral valve,91134007
1,AgilentB00      ,MV-0037         ,MV,C0026300,Mitral Valve,91134043,_ mean mitral valve gradient,C0026264,mitral valve,91134007,C0026264,mitral valve,91134007
1,AgilentB00      ,MV-0038         ,MV,C0026301,Mitral Valve,91134044,_ mitral valve insufficiency,C0026266,mitral valve insufficiency,194977007,C0026266,mitral valve insufficiency,194977007
1,AgilentB00      ,MV-0039         ,MV,C0026302,Mitral Valve,91134045,Normal prosthetic mitral valve gradient,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0040         ,MV,C0026303,Mitral Valve,91134046,_ prosthetic mitral valve stenosis,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0041         ,MV,C0026304,Mitral Valve,91134047,No prosthetic mitral valve insufficiency,C0026266,mitral valve insufficiency,194977007,C0026266,mitral valve insufficiency,194977007
1,AgilentB00      ,MV-0042         ,MV,C0026305,Mitral Valve,91134048,_ prosthetic mitral valve insufficiency,C0026266,mitral valve insufficiency,194977007,C0026266,mitral valve insufficiency,194977007
1,AgilentB00      ,MV-0043         ,MV,C0026306,Mitral Valve,91134049,No left sided atrioventricular valve stenosis,C0225924,atrioventricular valve,11124005,C0225924,atrioventricular valve,11124005
1,AgilentB00      ,MV-0044         ,MV,C0026307,Mitral Valve,91134050,_ left sided atrioventricular valve stenosis,C0225924,atrioventricular valve,11124005,C0225924,atrioventricular valve,11124005
1,AgilentB00      ,MV-0045         ,MV,C0026308,Mitral Valve,91134051,No left sided atrioventricular valve insufficiency,C0225924,atrioventricular valve,11124005,C0225924,atrioventricular valve,11124005
1,AgilentB00      ,MV-0046         ,MV,C0026309,Mitral Valve,91134052,_ left sided atrioventricular valve insufficiency,C0225924,atrioventricular valve,11124005,C0225924,atrioventricular valve,11124005
1,AgilentB00      ,MV-0047         ,MV,C0026310,Mitral Valve,91134053,The mitral valve is not well visualized.,C0026264,mitral valve,91134007,C0026264,mitral valve,91134007
1,AgilentB00      ,MV-0060         ,MV,C0026311,Mitral Valve,91134054,Perforation of the leaflet(s) is suspected.,C0549099,Perforation,263837003,C0549099,Perforation,263837003
1,AgilentB00      ,MV-0061         ,MV,C0026312,Mitral Valve,91134055,Perforation of the anterior mitral leaflet is suspected.,C0549099,Perforation,263837003,C0549099,Perforation,263837003
1,AgilentB00      ,MV-0062         ,MV,C0026313,Mitral Valve,91134056,Perforation of the posterior mitral leaflet is suspected.,C0225951,posterior mitral leaflet,57793009,C0225951,posterior mitral leaflet,57793009
1,AgilentB00      ,MV-0063         ,MV,C0026314,Mitral Valve,91134057,Perivalvular appearance suggests abscess.,C0000833,abscess,128477000,C0000833,abscess,128477000
1,AgilentB00      ,MV-0078         ,MV,C0026315,Mitral Valve,91134058,There is _ mitral valve prolapse.,C0026267,mitral valve prolapse,8074002,C0026267,mitral valve prolapse,8074002
1,AgilentB00      ,MV-0088         ,MV,C0026316,Mitral Valve,91134059,There is no vegetation seen on the mitral valve.,C0026264,mitral valve,91134007,C0026264,mitral valve,91134007
1,AgilentB00      ,MV-0089         ,MV,C0026317,Mitral Valve,91134060,A vegetation on the mitral valve cannot be excluded.,C0026264,mitral valve,91134007,C0026264,mitral valve,91134007
1,AgilentB00      ,MV-0090         ,MV,C0026318,Mitral Valve,91134061,There is a _ vegetation or mass on the mitral valve.,C0026264,mitral valve,91134007,C0026264,mitral valve,91134007
1,AgilentB00      ,MV-0096         ,MV,C0026319,Mitral Valve,91134062,There is no mitral valve stenosis.,C0026269,mitral valve stenosis,194725005,C0026269,mitral valve stenosis,194725005
1,AgilentB00      ,MV-0097         ,MV,C0026320,Mitral Valve,91134063,No significant mitral valve stenosis.,C0026269,mitral valve stenosis,194725005,C0026269,mitral valve stenosis,194725005
1,AgilentB00      ,MV-0099         ,MV,C0026321,Mitral Valve,91134064,There is _ mitral stenosis.,C0026269,mitral stenosis,194725005,C0026269,mitral stenosis,194725005
1,AgilentB00      ,MV-0113         ,MV,C0026322,Mitral Valve,91134065,"The mitral regurgitant jet is posteriorly directed, which is consistent with anterior leaflet pathology.",C0677042,pathology,No match,C0677042,pathology,No match
1,AgilentB00      ,MV-0114         ,MV,C0026323,Mitral Valve,91134066,"The mitral regurgitant jet is anteriorly directed, which is consistent with posterior leaflet pathology.",C0677042,pathology,No match,C0677042,pathology,No match
1,AgilentB00      ,MV-0115         ,MV,C0026324,Mitral Valve,91134067,The prosthetic mitral valve is not well visualized.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0116         ,MV,C0026325,Mitral Valve,91134068,The prosthetic mitral valve is well-seated.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0117         ,MV,C0026326,Mitral Valve,91134069,There is a _ mitral valve.,C0026264,mitral valve,91134007,C0026264,mitral valve,91134007
1,AgilentB00      ,MV-0118         ,MV,C0026327,Mitral Valve,91134070,There is a _ mechanical prosthesis.,C0525024,prosthesis,118663006,C0525024,prosthesis,118663006
1,AgilentB00      ,MV-0119         ,MV,C0026328,Mitral Valve,91134071,The prosthetic mitral valve appears to open well.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0120         ,MV,C0026329,Mitral Valve,91134072,The opening of the prosthetic mitral valve appears to be limited.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0121         ,MV,C0026330,Mitral Valve,91134073,The prosthetic mitral valve appears abnormal.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0122         ,MV,C0026331,Mitral Valve,91134074,Bioprosthesis leaflets are not well visualized.,C0005557,Bioprosthesis,No match,C0005557,Bioprosthesis,No match
1,AgilentB00      ,MV-0123         ,MV,C0026332,Mitral Valve,91134075,Bioprosthesis leaflets are thin and move normally.,C0005557,Bioprosthesis,No match,C0005557,Bioprosthesis,No match
1,AgilentB00      ,MV-0124         ,MV,C0026333,Mitral Valve,91134076,Bioprosthesis leaflets are thickened but move well.,C0005557,Bioprosthesis,No match,C0005557,Bioprosthesis,No match
1,AgilentB00      ,MV-0125         ,MV,C0026334,Mitral Valve,91134077,Bioprosthesis leaflets are thickened and motion is restricted.,C0005557,Bioprosthesis,No match,C0005557,Bioprosthesis,No match
1,AgilentB00      ,MV-0128         ,MV,C0026335,Mitral Valve,91134078,An annuloplasty ring is noted in the mitral position.,C0179082,annuloplasty ring,705992009,C0179082,annuloplasty ring,705992009
1,AgilentB00      ,MV-0129         ,MV,C0026336,Mitral Valve,91134079,There is no thrombus on the prosthetic mitral valve.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0130         ,MV,C0026337,Mitral Valve,91134080,There appears to be a thrombus associated with the prosthetic mitral valve.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0131         ,MV,C0026338,Mitral Valve,91134081,Abnormal rocking of the prosthetic mitral valve suggests dehiscence.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0140         ,MV,C0026339,Mitral Valve,91134082,There are no vegetations on this prosthetic mitral valve.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0141         ,MV,C0026340,Mitral Valve,91134083,Perivalvular appearance suggests abscess.,C0000833,abscess,128477000,C0000833,abscess,128477000
1,AgilentB00      ,MV-0142         ,MV,C0026341,Mitral Valve,91134084,Vegetations are suspected on this prosthetic mitral valve.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0143         ,MV,C0026342,Mitral Valve,91134085,Vegetations are present on this prosthetic mitral valve.,C0182494,prosthetic mitral valve,17107009,C0182494,prosthetic mitral valve,17107009
1,AgilentB00      ,MV-0149         ,MV,C0026343,Mitral Valve,91134086,No systolic anterior motion of the mitral valve.,C0026264,mitral valve,91134007,C0026264,mitral valve,91134007
1,AgilentB00      ,PA-0001         ,PA,C0034052,Pulmonary Arteries,45341000,Normal pulmonary artery branches,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PA-0002         ,PA,C0034053,Pulmonary Arteries,45341001,Pulmonary arteries not well visualized,C4071789,Pulmonary arteries,No match,C4071789,Pulmonary arteries,No match
1,AgilentB00      ,PA-0003         ,PA,C0034054,Pulmonary Arteries,45341002,Dilated pulmonary arteries,C2072932,Dilated pulmonary arteries,No match,C2072932,Dilated pulmonary arteries,No match
1,AgilentB00      ,PA-0004         ,PA,C0034055,Pulmonary Arteries,45341003,Bilateral pulmonary artery branch stenosis,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PA-0005         ,PA,C0034056,Pulmonary Arteries,45341004,Left pulmonary artery branch stenosis,C1282009,Left pulmonary artery branch,314220005,C1282009,Left pulmonary artery branch,314220005
1,AgilentB00      ,PA-0006         ,PA,C0034057,Pulmonary Arteries,45341005,Right pulmonary artery branch stenosis,C1282008,Right pulmonary artery branch,314219004,C1282008,Right pulmonary artery branch,314219004
1,AgilentB00      ,PA-0007         ,PA,C0034058,Pulmonary Arteries,45341006,Bilateral pulmonary artery branch hypoplasia,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PA-0008         ,PA,C0034059,Pulmonary Arteries,45341007,Left pulmonary artery branch hypoplasia,C1282009,Left pulmonary artery branch,314220005,C1282009,Left pulmonary artery branch,314220005
1,AgilentB00      ,PA-0009         ,PA,C0034060,Pulmonary Arteries,45341008,Right pulmonary artery branch hypoplasia,C1282008,Right pulmonary artery branch,314219004,C1282008,Right pulmonary artery branch,314219004
1,AgilentB00      ,PA-0010         ,PA,C0034061,Pulmonary Arteries,45341009,Continuous pulmonary arteries,C0034052,pulmonary arteries,45341000,C0034052,pulmonary arteries,45341000
1,AgilentB00      ,PA-0011         ,PA,C0034062,Pulmonary Arteries,45341010,Discontinuous pulmonary arteries,C3164008,Discontinuous pulmonary arteries,447668005,C3164008,Discontinuous pulmonary arteries,447668005
1,AgilentB00      ,PA-0012         ,PA,C0034063,Pulmonary Arteries,45341011,Diminutive pulmonary arteries,C0034052,pulmonary arteries,45341000,C0034052,pulmonary arteries,45341000
1,AgilentB00      ,PA-0013         ,PA,C0034064,Pulmonary Arteries,45341012,Aorto-pulmonary collaterals,C0024109,pulmonary,39607008,C0024109,pulmonary,39607008
1,AgilentB00      ,PA-0014         ,PA,C0034065,Pulmonary Arteries,45341013,Left pulmonary artery isolated from patent ductus arteriosus,C3495549,patent ductus arteriosus,253686000,C3495549,patent ductus arteriosus,253686000
1,AgilentB00      ,PA-0015         ,PA,C0034066,Pulmonary Arteries,45341014,Stent in main pulmonary artery,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PA-0016         ,PA,C0034067,Pulmonary Arteries,45341015,Stent in left pulmonary artery,C0226069,left pulmonary artery,50408007,C0226069,left pulmonary artery,50408007
1,AgilentB00      ,PA-0017         ,PA,C0034068,Pulmonary Arteries,45341016,Stent in right pulmonary artery,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PA-0018         ,PA,C0034069,Pulmonary Arteries,45341017,Post stenotic main pulmonary artery dilatation,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PA-0019         ,PA,C0034070,Pulmonary Arteries,45341018,Pulmonary artery sling,C1856123,Pulmonary artery sling,No match,C1856123,Pulmonary artery sling,No match
1,AgilentB00      ,PA-0020         ,PA,C0034071,Pulmonary Arteries,45341019,Normal pulmonary artery conduit gradient,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PA-0021         ,PA,C0034072,Pulmonary Arteries,45341020,_ pulmonary artery conduit stenosis,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PA-0022         ,PA,C0034073,Pulmonary Arteries,45341021,No pulmonary artery conduit insufficiency,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PA-0023         ,PA,C0034074,Pulmonary Arteries,45341022,_ pulmonary artery conduit insufficiency,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PA-0024         ,PA,C0034075,Pulmonary Arteries,45341023,No right pulmonary artery stenosis,C0238397,pulmonary artery stenosis,95441000,C0238397,pulmonary artery stenosis,95441000
1,AgilentB00      ,PA-0025         ,PA,C0034076,Pulmonary Arteries,45341024,"Right pulmonary artery branch stenosis, _",C1282008,Right pulmonary artery branch,314219004,C1282008,Right pulmonary artery branch,314219004
1,AgilentB00      ,PA-0026         ,PA,C0034077,Pulmonary Arteries,45341025,No left pulmonary artery stenosis,C0238397,pulmonary artery stenosis,95441000,C0238397,pulmonary artery stenosis,95441000
1,AgilentB00      ,PA-0027         ,PA,C0034078,Pulmonary Arteries,45341026,"Left pulmonary artery branch stenosis, _",C1282009,Left pulmonary artery branch,314220005,C1282009,Left pulmonary artery branch,314220005
1,AgilentB00      ,PE-0001         ,PE,C1278933,Pericardium,181295003,No pericardial effusion,C1253937,pericardial effusion,No match,C1253937,pericardial effusion,No match
1,AgilentB00      ,PE-0002         ,PE,C1278934,Pericardium,181295004,_ pericardial effusion,C1253937,pericardial effusion,No match,C1253937,pericardial effusion,No match
1,AgilentB00      ,PE-0003         ,PE,C1278935,Pericardium,181295005,_ anterior pericardial effusion,C1253937,pericardial effusion,No match,C1253937,pericardial effusion,No match
1,AgilentB00      ,PE-0004         ,PE,C1278936,Pericardium,181295006,_ posterior pericardial effusion,C1253937,pericardial effusion,No match,C1253937,pericardial effusion,No match
1,AgilentB00      ,PE-0005         ,PE,C1278937,Pericardium,181295007,"RV collapse, consistent with cardiac tamponade",C0007177,cardiac tamponade,155341007,C0007177,cardiac tamponade,155341007
1,AgilentB00      ,PE-0006         ,PE,C1278938,Pericardium,181295008,No pericardial thickening,C0442031,pericardial,264135001,C0442031,pericardial,264135001
1,AgilentB00      ,PE-0007         ,PE,C1278939,Pericardium,181295009,_ pericardial thickening,C0442031,pericardial,264135001,C0442031,pericardial,264135001
1,AgilentB00      ,PE-0008         ,PE,C1278940,Pericardium,181295010,Constrictive pericarditis,C0031048,Constrictive pericarditis,155340008,C0031048,Constrictive pericarditis,155340008
1,AgilentB00      ,PE-0009         ,PE,C1278941,Pericardium,181295011,Echo guided pericardiocentesis,C0191234,pericardiocentesis,8495002,C0191234,pericardiocentesis,8495002
1,AgilentB00      ,PE-0010         ,PE,C1278942,Pericardium,181295012,Catheter in pericardial space,C0442031,pericardial,264135001,C0442031,pericardial,264135001
1,AgilentB00      ,PE-0011         ,PE,C1278943,Pericardium,181295013,No pleural effusion,C1253943,pleural effusion,No match,C1253943,pleural effusion,No match
1,AgilentB00      ,PE-0012         ,PE,C1278944,Pericardium,181295014,_ right pleural effusion,C1253943,pleural effusion,No match,C1253943,pleural effusion,No match
1,AgilentB00      ,PE-0013         ,PE,C1278945,Pericardium,181295015,_ left pleural effusion,C1253943,pleural effusion,No match,C1253943,pleural effusion,No match
1,AgilentB00      ,PE-0014         ,PE,C1278946,Pericardium,181295016,_ bilateral pleural effusion,C0747635,bilateral pleural effusion,425802001,C0747635,bilateral pleural effusion,425802001
1,AgilentB00      ,PE-0020         ,PE,C1278947,Pericardium,181295017,The pericardial space suggests organizing pericardial effusion.,C1253937,pericardial effusion,No match,C1253937,pericardial effusion,No match
1,AgilentB00      ,PE-0027         ,PE,C1278948,Pericardium,181295018,The diastolic compression of the right ventricle is suggestive of cardiac tamponade.,C0007177,cardiac tamponade,155341007,C0007177,cardiac tamponade,155341007
1,AgilentB00      ,PE-0028         ,PE,C1278949,Pericardium,181295019,The diastolic compression of the right atrium is suggestive of cardiac tamponade.,C0007177,cardiac tamponade,155341007,C0007177,cardiac tamponade,155341007
1,AgilentB00      ,PE-0029         ,PE,C1278950,Pericardium,181295020,The diastolic compression of the right atrium and right ventricle are suggestive of cardiac tamponade.,C0007177,cardiac tamponade,155341007,C0007177,cardiac tamponade,155341007
1,AgilentB00      ,PE-0030         ,PE,C1278951,Pericardium,181295021,The pericardium appears normal.,C0031050,pericardium,76848001,C0031050,pericardium,76848001
1,AgilentB00      ,PE-0031         ,PE,C1278952,Pericardium,181295022,The pericardium appears _ thickened.,C0031050,pericardium,76848001,C0031050,pericardium,76848001
1,AgilentB00      ,PE-0032         ,PE,C1278953,Pericardium,181295023,There is no pericardial constriction.,C0009813,constriction,No match,C0009813,constriction,No match
1,AgilentB00      ,PE-0033         ,PE,C1278954,Pericardium,181295024,There is evidence for pericardial constriction.,C0009813,constriction,No match,C0009813,constriction,No match
1,AgilentB00      ,PE-0034         ,PE,C1278955,Pericardium,181295025,There is pericardial constriction.,C0009813,constriction,No match,C0009813,constriction,No match
1,AgilentB00      ,PE-0035         ,PE,C1278956,Pericardium,181295026,Pericardial fibrinous strands are noted.,C0442031,Pericardial,264135001,C0442031,Pericardial,264135001
1,AgilentB00      ,PE-0036         ,PE,C1278957,Pericardium,181295027,A hematoma/mass is seen in the pericardial space.,C0442031,pericardial,264135001,C0442031,pericardial,264135001
1,AgilentB00      ,PE-0037         ,PE,C1278958,Pericardium,181295028,An extra-pericardial mass is suggested.,C0442031,pericardial,264135001,C0442031,pericardial,264135001
1,AgilentB00      ,PE-0038         ,PE,C1278959,Pericardium,181295029,A loculated pericardial effusion is noted.,C1253937,pericardial effusion,No match,C1253937,pericardial effusion,No match
1,AgilentB00      ,PE-0039         ,PE,C1278960,Pericardium,181295030,A circumferential pericardial effusion is noted.,C1253937,pericardial effusion,No match,C1253937,pericardial effusion,No match
1,AgilentB00      ,PE-0040         ,PE,C1278961,Pericardium,181295031,There is no pleural effusion.,C1253943,pleural effusion,No match,C1253943,pleural effusion,No match
1,AgilentB00      ,PH-0001         ,PH,C0007165,Cardiac Output,82799009,Cardiac output _,C0007165,Cardiac output,142252004,C0007165,Cardiac output,142252004
1,AgilentB00      ,PH-0002         ,PH,C0007166,Cardiac Output,82799010,Right ventricle systolic pressure estimate normal,C0871470,systolic pressure,72313002,C0871470,systolic pressure,72313002
1,AgilentB00      ,PH-0003         ,PH,C0007167,Cardiac Output,82799011,Right ventricle systolic pressure estimate _,C0871470,systolic pressure,72313002,C0871470,systolic pressure,72313002
1,AgilentB00      ,PH-0004         ,PH,C0007168,Cardiac Output,82799012,Mean PA pressure estimate normal,C0460139,pressure,13543005,C0460139,pressure,13543005
1,AgilentB00      ,PH-0005         ,PH,C0007169,Cardiac Output,82799013,Mean PA pressure estimate _,C0460139,pressure,13543005,C0460139,pressure,13543005
1,AgilentB00      ,PH-0006         ,PH,C0007170,Cardiac Output,82799014,Pulmonary hypertension,C0020542,Pulmonary hypertension,266293003,C0020542,Pulmonary hypertension,266293003
1,AgilentB00      ,PH-0007         ,PH,C0007171,Cardiac Output,82799015,"Pulmonary hypertension, newborn (PPHN)",C0020542,Pulmonary hypertension,266293003,C0020542,Pulmonary hypertension,266293003
1,AgilentB00      ,PH-0008         ,PH,C0007172,Cardiac Output,82799016,Primary pulmonary hypertension,C3203102,Primary pulmonary hypertension,697898008,C3203102,Primary pulmonary hypertension,697898008
1,AgilentB00      ,PH-0009         ,PH,C0007173,Cardiac Output,82799017,Secondary pulmonary hypertension,C0264936,Secondary pulmonary hypertension,194888002,C0264936,Secondary pulmonary hypertension,194888002
1,AgilentB00      ,PH-0010         ,PH,C0007174,Cardiac Output,82799018,Normal sinus rhythm,C0232202,Normal sinus rhythm,64730000,C0232202,Normal sinus rhythm,64730000
1,AgilentB00      ,PH-0011         ,PH,C0007175,Cardiac Output,82799019,Occasional premature atrial contractions,C0033036,premature atrial contractions,60299007,C0033036,premature atrial contractions,60299007
1,AgilentB00      ,PH-0012         ,PH,C0007176,Cardiac Output,82799020,Frequent premature atrial contractions,C0033036,premature atrial contractions,60299007,C0033036,premature atrial contractions,60299007
1,AgilentB00      ,PH-0013         ,PH,C0007177,Cardiac Output,82799021,Occasional premature ventricular contractions,C0151636,premature ventricular contraction,17338001,C0151636,premature ventricular contraction,17338001
1,AgilentB00      ,PH-0014         ,PH,C0007178,Cardiac Output,82799022,Frequent premature ventricular contractions,C0151636,premature ventricular contraction,17338001,C0151636,premature ventricular contraction,17338001
1,AgilentB00      ,PH-0015         ,PH,C0007179,Cardiac Output,82799023,Sinus bradycardia,C5235162,Sinus bradycardia,No match,C5235162,Sinus bradycardia,No match
1,AgilentB00      ,PH-0016         ,PH,C0007180,Cardiac Output,82799024,Sinus tachycardia,C1963246,Sinus tachycardia,No match,C1963246,Sinus tachycardia,No match
1,AgilentB00      ,PH-0017         ,PH,C0007181,Cardiac Output,82799025,Third degree atrioventricular block,C0151517,Third degree atrioventricular block,27885002,C0151517,Third degree atrioventricular block,27885002
1,AgilentB00      ,PH-0018         ,PH,C0007182,Cardiac Output,82799026,Supraventricular tachycardia,C3815188,Supraventricular tachycardia,No match,C3815188,Supraventricular tachycardia,No match
1,AgilentB00      ,PH-0019         ,PH,C0007183,Cardiac Output,82799027,Ventricular tachycardia,C0344428,Ventricular tachycardia,142055005,C0344428,Ventricular tachycardia,142055005
1,AgilentB00      ,PH-0020         ,PH,C0007184,Cardiac Output,82799028,Normal arterial flow,C0429856,arterial flow,252061002,C0429856,arterial flow,252061002
1,AgilentB00      ,PH-0021         ,PH,C0007185,Cardiac Output,82799029,Abnormal arterial flow,C0429856,arterial flow,252061002,C0429856,arterial flow,252061002
1,AgilentB00      ,PH-0022         ,PH,C0007186,Cardiac Output,82799030,Normal venous flow,C0232357,Normal,45332005,C0232357,Normal,45332005
1,AgilentB00      ,PH-0023         ,PH,C0007187,Cardiac Output,82799031,Abnormal venous flow,C0205161,Abnormal,263654008,C0205161,Abnormal,263654008
1,AgilentB00      ,PH-0024         ,PH,C0007188,Cardiac Output,82799032,Placenta insufficiency - compensated,C1546742,Placenta,No match,C1546742,Placenta,No match
1,AgilentB00      ,PH-0025         ,PH,C0007189,Cardiac Output,82799033,Placenta insufficiency - uncompensated,C1546742,Placenta,No match,C1546742,Placenta,No match
1,AgilentB00      ,PO-0001         ,PO,C0042591,Vessel Positions,272735005,Levocardia,C0023569,Levocardia,31420001,C0023569,Levocardia,31420001
1,AgilentB00      ,PO-0002         ,PO,C0042592,Vessel Positions,272735006,Dextrocardia,C3541877,Dextrocardia,No match,C3541877,Dextrocardia,No match
1,AgilentB00      ,PO-0003         ,PO,C0042593,Vessel Positions,272735007,Dextroversion,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,PO-0004         ,PO,C0042594,Vessel Positions,272735008,Dextroposition,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,PO-0005         ,PO,C0042595,Vessel Positions,272735009,Mirror Image Dextrocardia,C3541877,Dextrocardia,No match,C3541877,Dextrocardia,No match
1,AgilentB00      ,PO-0006         ,PO,C0042596,Vessel Positions,272735010,Mesocardia,C0265865,Mesocardia,16567006,C0265865,Mesocardia,16567006
1,AgilentB00      ,PO-0007         ,PO,C0042597,Vessel Positions,272735011,Ectopia Cordis,C4085199,Ectopia Cordis,No match,C4085199,Ectopia Cordis,No match
1,AgilentB00      ,PO-0008         ,PO,C0042598,Vessel Positions,272735012,Abdominal situs solitus,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,PO-0009         ,PO,C0042599,Vessel Positions,272735013,Abdominal situs inversus,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,PO-0010         ,PO,C0042600,Vessel Positions,272735014,Abdominal situs ambiguous,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,PO-0011         ,PO,C0042601,Vessel Positions,272735015,Atrial situs solitus,C3164923,Atrial situs solitus,448358007,C3164923,Atrial situs solitus,448358007
1,AgilentB00      ,PO-0012         ,PO,C0042602,Vessel Positions,272735016,Atrial situs inversus,C4748850,Atrial situs,No match,C4748850,Atrial situs,No match
1,AgilentB00      ,PO-0013         ,PO,C0042603,Vessel Positions,272735017,Atrial situs ambiguous,C3164429,Atrial situs ambiguous,448681000,C3164429,Atrial situs ambiguous,448681000
1,AgilentB00      ,PO-0014         ,PO,C0042604,Vessel Positions,272735018,D Ventricular Loop,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,PO-0015         ,PO,C0042605,Vessel Positions,272735019,L Ventricular Loop,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,PO-0016         ,PO,C0042606,Vessel Positions,272735020,X Ventricular Loop,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,PO-0017         ,PO,C0042607,Vessel Positions,272735021,Criss-cross ventricles,C0018827,ventricles,21814001,C0018827,ventricles,21814001
1,AgilentB00      ,PO-0018         ,PO,C0042608,Vessel Positions,272735022,S Normal position great vessels,C0225991,great vessels,3711007,C0225991,great vessels,3711007
1,AgilentB00      ,PO-0019         ,PO,C0042609,Vessel Positions,272735023,D Malposition great vessels,C0225991,great vessels,3711007,C0225991,great vessels,3711007
1,AgilentB00      ,PO-0020         ,PO,C0042610,Vessel Positions,272735024,L Malposition great vessels,C0225991,great vessels,3711007,C0225991,great vessels,3711007
1,AgilentB00      ,PO-0021         ,PO,C0042611,Vessel Positions,272735025,I Inverted position great vessels,C0225991,great vessels,3711007,C0225991,great vessels,3711007
1,AgilentB00      ,PO-0022         ,PO,C0042612,Vessel Positions,272735026,Side by side great vessels,C0225991,great vessels,3711007,C0225991,great vessels,3711007
1,AgilentB00      ,PO-0023         ,PO,C0042613,Vessel Positions,272735027,Aorta directly anterior to pulmonary artery,C0034052,pulmonary artery,45341000,C0034052,pulmonary artery,45341000
1,AgilentB00      ,PV-0001         ,PV,C0034086,Pulmonary Valve,39057004,Normal pulmonic valve,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0002         ,PV,C0034087,Pulmonary Valve,39057005,Pulmonic valve stenosis,C0034089,Pulmonic valve stenosis,56786000,C0034089,Pulmonic valve stenosis,56786000
